order_total,number_of_items,average_item_price,is_new_user,account_age_days,shipping_distance,billing_shipping_match,order_hour,is_night_order,orders_in_last_hour,is_fraud
34.5,2,17.25,0,117,4.45,1,8,0,1,0
29.1,3,9.7,0,58,34.6,1,9,0,1,0
151.06,3,50.35,0,118,14.11,1,6,0,0,0
129.68,4,32.42,0,466,7.51,1,11,0,0,0
192.54,3,64.18,0,114,15.08,1,10,0,0,0
135.51,4,33.88,0,416,34.54,1,11,0,0,0
145.75,4,36.44,0,425,37.47,1,11,0,0,0
89.12,2,44.56,0,91,27.16,1,16,0,1,0
78.71,3,26.24,0,221,17.77,1,17,0,0,0
190.14,1,190.14,0,575,30.88,1,21,0,0,0
142.45,7,20.35,0,157,30.52,1,19,0,0,0
144.74,3,48.25,0,272,15.76,1,6,0,2,0
69.18,6,11.53,0,445,29.38,1,16,0,1,0
130.28,3,43.43,0,78,33.81,1,6,0,0,0
181.39,4,45.35,0,98,21.96,1,13,0,0,0
214.88,3,71.63,0,68,18.9,1,9,0,0,0
108.54,5,21.71,0,35,20.82,1,20,0,0,0
191.34,5,38.27,0,124,39.34,1,21,0,0,0
49.82,3,16.61,0,107,29.49,1,18,0,2,0
70.85,4,17.71,0,48,42.61,1,9,0,0,0
60.86,6,10.14,0,114,49.79,1,17,0,0,0
190.03,5,38.01,0,171,48.83,1,22,0,0,0
157.72,10,15.77,0,585,22.19,1,13,0,1,0
69.83,4,17.46,0,91,1.0,1,20,0,0,0
96.3,2,48.15,0,208,29.64,1,20,0,2,0
95.46,7,13.64,0,178,28.3,1,17,0,0,0
88.81,3,29.6,0,227,22.4,1,12,0,0,0
118.54,7,16.93,0,89,3.67,1,19,0,1,0
181.86,4,45.47,0,229,26.63,1,21,0,2,0
120.16,1,120.16,0,145,14.14,1,12,0,3,0
150.06,7,21.44,0,166,14.84,1,18,0,0,0
1854.4,6,17.8,0,48,9.88,0,23,1,1,1
10.0,3,3.33,0,296,24.54,1,14,0,0,0
163.61,2,81.81,0,145,46.52,1,17,0,1,0
121.08,3,40.36,0,266,43.16,1,7,0,0,0
101.4,3,33.8,0,37,31.85,1,7,0,2,0
196.77,4,49.19,0,232,1.0,1,18,0,0,0
186.87,4,46.72,0,74,6.6,1,6,0,0,0
176.9,6,29.48,0,133,13.28,1,17,0,0,0
138.64,7,19.81,0,557,27.05,1,19,0,0,0
158.93,3,52.98,0,122,28.41,1,19,0,1,0
68.97,3,22.99,0,252,46.82,1,8,0,0,0
165.97,5,33.19,0,125,40.16,1,13,0,1,0
66.58,4,16.64,0,82,2.16,1,10,0,1,0
110.01,5,22.0,0,802,41.72,1,19,0,0,0
47.07,4,11.77,0,212,1.0,1,8,0,0,0
43.92,4,10.98,0,134,1.0,1,8,0,0,0
133.08,3,44.36,0,104,10.32,1,14,0,0,0
176.89,4,44.22,0,269,20.41,1,16,0,0,0
68.14,6,11.36,0,53,42.03,1,10,0,0,0
180.67,4,45.17,0,224,32.49,1,17,0,1,0
113.56,8,14.2,0,258,22.9,1,6,0,0,0
98.86,6,16.48,0,100,44.22,1,21,0,0,0
160.13,3,53.38,0,49,28.15,1,21,0,1,0
131.0,5,26.2,0,84,7.3,1,8,0,0,0
133.52,5,26.7,0,524,34.1,1,21,0,0,0
62.17,3,20.72,0,161,10.64,1,11,0,0,0
85.35,1,85.35,0,79,15.45,1,22,0,0,0
142.85,3,47.62,0,312,48.19,1,7,0,2,0
62.67,4,15.67,0,192,21.45,1,17,0,1,0
162.75,3,54.25,0,203,23.03,1,13,0,1,0
94.84,5,18.97,0,51,17.52,1,11,0,2,0
70.1,6,11.68,0,39,1.0,1,7,0,0,0
161.72,2,80.86,0,62,7.88,1,10,0,0,0
27.55,6,4.59,0,425,23.01,1,6,0,0,0
126.84,4,31.71,0,43,19.92,1,16,0,2,0
159.34,5,31.87,0,79,26.41,1,13,0,0,0
129.64,5,25.93,0,120,45.09,1,16,0,0,0
83.29,2,41.65,0,670,24.44,1,8,0,0,0
69.22,3,23.07,0,126,51.16,1,19,0,0,0
104.93,5,20.99,0,126,26.24,1,9,0,1,0
122.06,4,30.52,0,159,19.56,1,9,0,0,0
158.66,4,39.66,0,385,27.2,1,17,0,1,0
154.86,4,38.72,0,30,32.77,1,14,0,0,0
82.76,3,27.59,0,130,14.58,1,9,0,0,0
27.84,3,9.28,0,44,48.7,1,6,0,1,0
215.84,2,107.92,0,674,34.67,1,19,0,1,0
112.14,3,37.38,0,55,10.83,1,17,0,2,0
18.69,6,3.12,0,291,12.83,1,13,0,1,0
160.04,3,53.35,0,198,10.64,1,9,0,2,0
198.93,5,39.79,0,304,59.09,1,14,0,1,0
48.71,2,24.36,0,189,7.25,1,20,0,1,0
114.37,5,22.87,0,598,37.04,1,15,0,0,0
70.06,2,35.03,0,119,30.26,1,18,0,0,0
27.89,6,4.65,0,44,19.59,1,9,0,1,0
30.27,2,15.13,0,57,24.82,1,19,0,1,0
80.5,3,26.83,0,164,16.08,1,21,0,0,0
120.03,4,30.01,0,103,16.81,1,7,0,0,0
170.88,5,34.18,0,433,27.64,1,15,0,0,0
49.47,4,12.37,0,105,52.12,1,19,0,1,0
143.12,1,143.12,0,323,13.52,1,9,0,0,0
271.05,7,38.72,0,449,20.33,1,13,0,1,0
127.82,7,18.26,0,210,26.27,1,9,0,2,0
138.18,6,23.03,0,158,16.16,1,8,0,0,0
41.0,5,8.2,0,37,24.05,1,20,0,0,0
158.67,3,52.89,0,71,42.59,1,8,0,0,0
191.21,2,95.61,0,84,26.38,1,13,0,0,0
126.19,4,31.55,0,225,14.32,1,9,0,0,0
76.79,4,19.2,0,248,35.61,1,15,0,0,0
142.77,2,71.39,0,149,52.17,1,19,0,0,0
91.56,2,45.78,0,118,32.49,1,20,0,0,0
280.62,4,70.16,0,242,34.44,1,8,0,0,0
218.92,2,109.46,0,51,25.43,1,21,0,0,0
146.42,8,18.3,0,211,13.97,1,15,0,1,0
125.74,5,25.15,0,34,16.1,1,21,0,1,0
71.89,4,17.97,0,354,45.76,1,19,0,0,0
198.33,4,49.58,0,109,14.3,1,21,0,4,0
10.0,2,5.0,0,215,36.54,1,14,0,1,0
20.87,3,6.96,0,309,13.56,1,19,0,1,0
10.0,3,3.33,0,281,15.85,1,13,0,0,0
98.15,2,49.08,0,301,26.53,1,7,0,0,0
144.3,2,72.15,0,215,38.65,1,20,0,0,0
130.43,2,65.22,0,281,12.24,1,19,0,0,0
79.2,3,26.4,0,120,32.55,1,10,0,1,0
103.34,3,34.45,0,161,39.02,1,18,0,0,0
153.34,4,38.34,0,67,55.81,1,7,0,1,0
92.16,3,30.72,0,54,17.94,1,15,0,0,0
85.8,8,10.72,0,422,1.0,1,16,0,2,0
17.68,5,3.54,0,33,42.3,1,6,0,1,0
96.06,3,32.02,0,143,26.53,1,14,0,3,0
103.42,3,34.47,0,113,31.51,1,9,0,0,0
123.1,6,20.52,0,70,9.15,1,10,0,0,0
194.61,4,48.65,0,77,45.87,1,7,0,0,0
90.5,2,45.25,0,360,17.72,1,13,0,0,0
48.43,3,16.14,0,561,47.15,1,6,0,0,0
137.51,4,34.38,0,648,10.69,1,18,0,1,0
249.18,1,249.18,0,253,17.1,1,17,0,1,0
226.93,5,45.39,0,129,33.85,1,18,0,3,0
44.59,5,8.92,0,373,23.07,1,7,0,1,0
204.09,3,68.03,0,47,31.43,1,6,0,0,0
69.48,6,11.58,0,101,26.99,1,8,0,0,0
173.48,4,43.37,0,179,49.58,1,16,0,0,0
83.27,3,27.76,0,37,11.85,1,8,0,1,0
87.05,3,29.02,0,194,12.47,1,16,0,0,0
89.13,4,22.28,0,507,9.37,1,13,0,1,0
71.42,2,35.71,0,486,33.75,1,9,0,0,0
131.72,4,32.93,0,49,9.06,1,21,0,1,0
122.81,2,61.41,0,101,36.21,1,8,0,0,0
117.43,4,29.36,0,278,26.11,1,16,0,0,0
174.9,6,29.15,0,265,28.84,1,21,0,0,0
132.94,2,66.47,0,143,12.97,1,10,0,0,0
53.1,2,26.55,0,372,25.71,1,21,0,1,0
126.1,2,63.05,0,162,28.54,1,11,0,1,0
28.82,5,5.76,0,103,19.62,1,18,0,1,0
64.4,2,32.2,0,32,27.44,1,17,0,1,0
186.18,2,93.09,0,196,54.03,1,18,0,1,0
95.39,5,19.08,0,240,5.47,1,17,0,1,0
137.56,3,45.85,0,48,23.88,1,20,0,0,0
184.05,3,61.35,0,138,35.4,1,16,0,1,0
144.14,8,18.02,0,113,23.19,1,13,0,0,0
150.38,5,30.08,0,534,35.06,1,22,0,2,0
211.39,5,42.28,0,71,9.98,1,20,0,1,0
130.48,4,32.62,0,172,22.66,1,12,0,1,0
226.84,3,75.61,0,89,52.44,1,10,0,0,0
10.0,7,1.43,0,119,41.31,1,18,0,0,0
114.88,3,38.29,0,110,1.0,1,13,0,0,0
84.46,1,84.46,0,229,22.45,1,21,0,1,0
175.21,5,35.04,0,53,1.0,1,21,0,1,0
880.7,4,32.84,1,0,19.65,1,18,0,13,1
166.56,5,33.31,0,100,32.72,1,8,0,1,0
163.99,3,54.66,0,190,44.5,1,21,0,2,0
96.61,3,32.2,0,172,15.32,1,7,0,0,0
101.59,4,25.4,0,143,20.4,1,18,0,1,0
19.81,5,3.96,0,190,51.47,1,8,0,0,0
77.21,5,15.44,0,468,30.63,1,14,0,0,0
60.48,3,20.16,0,244,16.69,1,12,0,0,0
148.92,4,37.23,0,42,35.86,1,9,0,1,0
110.17,5,22.03,0,177,38.51,1,10,0,0,0
147.67,1,147.67,0,89,17.27,1,7,0,0,0
158.31,3,52.77,0,580,24.84,1,14,0,0,0
118.59,3,39.53,0,132,20.88,1,22,0,0,0
82.19,5,16.44,0,77,23.39,1,7,0,0,0
51.69,4,12.92,0,55,1.0,1,14,0,1,0
146.99,3,49.0,0,372,36.13,1,7,0,0,0
130.51,5,26.1,0,918,10.52,1,8,0,0,0
101.38,5,20.28,0,137,37.79,1,22,0,0,0
98.87,3,32.96,0,239,28.64,1,16,0,0,0
71.79,1,71.79,0,178,66.3,1,14,0,0,0
148.85,3,49.62,0,58,24.21,1,11,0,2,0
62.31,4,15.58,0,163,14.22,1,11,0,1,0
176.52,3,58.84,0,98,28.04,1,11,0,0,0
115.45,5,23.09,0,236,19.15,1,8,0,3,0
10.0,4,2.5,0,196,17.44,1,13,0,0,0
166.97,8,20.87,0,390,38.86,1,20,0,1,0
78.69,3,26.23,0,134,19.09,1,6,0,0,0
155.42,3,51.81,0,175,35.57,1,14,0,1,0
149.41,4,37.35,0,447,25.01,1,16,0,0,0
81.21,1,81.21,0,160,37.7,1,21,0,0,0
190.69,5,38.14,0,42,8.14,1,18,0,1,0
137.39,4,34.35,0,31,7.12,1,21,0,1,0
18.74,4,4.68,0,86,21.38,1,10,0,2,0
202.73,3,67.58,0,209,21.56,1,21,0,1,0
62.91,4,15.73,0,125,20.36,1,21,0,1,0
41.28,3,13.76,0,102,24.68,1,19,0,0,0
187.67,2,93.83,0,180,45.23,1,13,0,4,0
116.65,8,14.58,0,189,34.19,1,11,0,1,0
143.96,4,35.99,0,61,17.72,1,19,0,0,0
138.75,5,27.75,0,137,1.0,1,16,0,0,0
124.52,2,62.26,0,183,32.33,1,18,0,1,0
69.89,4,17.47,0,154,56.34,1,6,0,1,0
58.22,4,14.55,0,189,16.03,1,17,0,1,0
121.5,4,30.38,0,809,29.58,1,15,0,1,0
125.13,4,31.28,0,86,38.46,1,8,0,0,0
219.37,6,36.56,0,127,27.54,1,7,0,3,0
174.76,1,174.76,0,110,38.48,1,14,0,0,0
90.5,3,30.17,0,57,45.93,1,7,0,0,0
61.87,5,12.37,0,92,51.85,1,6,0,0,0
10.0,5,2.0,0,151,45.78,1,12,0,0,0
96.78,3,32.26,0,193,38.36,1,21,0,0,0
126.8,6,21.13,0,473,3.43,1,12,0,0,0
40.42,6,6.74,0,383,29.65,1,11,0,2,0
192.81,3,64.27,0,111,36.77,1,21,0,3,0
149.23,3,49.74,0,103,29.61,1,6,0,0,0
185.53,4,46.38,0,461,2.85,1,21,0,1,0
37.35,6,6.23,0,162,10.56,1,20,0,0,0
160.26,3,53.42,0,426,7.97,1,10,0,2,0
221.89,2,110.94,0,64,27.58,1,6,0,1,0
84.24,3,28.08,0,130,30.71,1,20,0,0,0
128.8,4,32.2,0,566,1.0,1,17,0,0,0
138.83,3,46.28,0,451,10.1,1,22,0,2,0
139.45,5,27.89,0,101,23.05,1,8,0,1,0
95.83,5,19.17,0,85,16.39,1,20,0,0,0
189.65,4,47.41,0,298,30.6,1,18,0,0,0
90.99,1,90.99,0,354,15.82,1,19,0,1,0
158.11,7,22.59,0,53,9.61,1,17,0,1,0
14.57,3,4.86,0,429,1.0,1,22,0,1,0
10.0,2,5.0,0,97,26.34,1,22,0,1,0
120.09,2,60.05,0,147,59.2,1,17,0,1,0
153.51,4,38.38,0,298,42.53,1,13,0,0,0
110.08,7,15.73,0,122,32.49,1,8,0,1,0
176.47,3,58.82,0,169,1.0,1,8,0,2,0
10.0,4,2.5,0,274,44.13,1,17,0,0,0
143.95,4,35.99,0,820,34.71,1,12,0,0,0
110.83,2,55.41,0,102,47.62,1,19,0,1,0
77.3,4,19.32,0,245,7.68,1,22,0,0,0
69.57,1,69.57,0,225,21.63,1,20,0,0,0
107.27,7,15.32,0,431,18.6,1,12,0,0,0
72.05,4,18.01,0,279,22.53,1,21,0,0,0
178.4,8,22.3,0,132,51.36,1,20,0,1,0
124.51,3,41.5,0,54,43.41,1,12,0,2,0
141.82,9,15.76,0,137,18.06,1,19,0,0,0
87.74,4,21.93,0,33,34.83,1,17,0,1,0
157.94,6,26.32,0,331,18.54,1,11,0,0,0
173.57,4,43.39,0,44,25.43,1,16,0,0,0
84.47,3,28.16,0,92,40.98,1,14,0,1,0
268.73,5,53.75,0,332,18.1,1,7,0,1,0
246.02,4,5.4,1,1,30.62,1,13,0,6,1
123.37,5,24.67,0,98,44.26,1,20,0,0,0
80.38,3,26.79,0,105,1.0,1,13,0,0,0
179.45,3,59.82,0,87,18.99,1,21,0,0,0
233.11,6,38.85,0,202,23.76,1,18,0,0,0
92.47,3,30.82,0,37,20.82,1,12,0,0,0
104.56,2,52.28,0,77,41.23,1,22,0,0,0
10.0,4,2.5,0,123,40.41,1,14,0,1,0
91.55,7,13.08,0,236,50.65,1,22,0,0,0
119.57,7,17.08,0,152,27.67,1,12,0,0,0
189.44,2,94.72,0,66,44.3,1,13,0,0,0
10.0,1,10.0,0,299,22.91,1,14,0,0,0
153.62,3,51.21,0,638,47.56,1,13,0,0,0
40.1,4,10.03,0,254,13.75,1,13,0,2,0
183.1,4,45.77,0,106,14.79,1,21,0,0,0
51.61,3,17.2,0,296,20.0,1,16,0,2,0
39.82,5,7.96,0,65,2.37,1,22,0,1,0
135.25,2,67.62,0,60,35.46,1,20,0,1,0
161.79,4,40.45,0,302,36.93,1,13,0,2,0
216.73,2,108.36,0,139,38.45,1,12,0,0,0
88.18,2,44.09,0,53,13.11,1,11,0,0,0
105.08,3,35.03,0,141,17.41,1,16,0,0,0
172.03,3,57.34,0,191,17.54,1,13,0,2,0
53.52,4,13.38,0,358,16.79,1,13,0,0,0
13.45,6,2.24,0,151,30.57,1,22,0,1,0
269.72,2,134.86,0,98,60.08,1,6,0,1,0
29.28,8,3.66,0,198,18.79,1,7,0,3,0
13.21,5,2.64,0,121,28.22,1,18,0,0,0
128.1,4,32.02,0,416,39.09,1,9,0,1,0
161.07,2,80.53,0,84,22.39,1,17,0,0,0
195.04,4,48.76,0,102,7.75,1,17,0,0,0
91.16,2,45.58,0,69,63.09,1,15,0,0,0
199.92,4,49.98,0,363,1.0,1,15,0,1,0
127.43,5,25.49,0,603,34.22,1,15,0,0,0
162.41,8,20.3,0,187,19.89,1,16,0,1,0
195.07,4,48.77,0,145,52.13,1,13,0,1,0
251.25,2,125.62,0,236,5.64,1,15,0,0,0
169.73,3,56.58,0,137,7.62,1,14,0,0,0
133.28,5,26.66,0,855,24.69,1,14,0,0,0
133.67,5,26.73,0,254,1.0,1,19,0,0,0
160.01,2,80.0,0,306,19.74,1,18,0,0,0
106.65,6,17.78,0,150,1.0,1,17,0,0,0
35.98,2,17.99,0,184,35.6,1,9,0,0,0
77.16,4,19.29,0,168,42.68,1,7,0,1,0
43.53,6,7.25,0,161,30.69,1,9,0,0,0
103.11,4,25.78,0,61,24.91,1,16,0,1,0
83.4,6,13.9,0,173,41.2,1,13,0,0,0
54.73,4,13.68,0,160,14.74,1,19,0,0,0
118.81,7,16.97,0,153,5.66,1,12,0,0,0
108.74,4,27.18,0,88,51.98,1,21,0,0,0
65.84,4,16.46,0,471,30.09,1,15,0,1,0
94.02,2,47.01,0,438,3.22,1,14,0,0,0
105.78,6,17.63,0,103,63.92,1,12,0,0,0
71.1,3,23.7,0,166,21.35,1,10,0,2,0
92.8,4,23.2,0,58,50.78,1,6,0,1,0
165.09,7,23.58,0,168,3.51,1,9,0,0,0
216.47,8,27.06,0,45,45.3,1,14,0,0,0
70.25,5,14.05,0,96,19.8,1,19,0,1,0
130.02,2,65.01,0,83,46.91,1,14,0,1,0
118.39,2,59.2,0,34,50.48,1,21,0,0,0
215.04,4,53.76,0,254,5.23,1,22,0,0,0
89.31,4,22.33,0,473,27.51,1,19,0,0,0
135.8,1,135.8,0,78,24.96,1,13,0,0,0
175.74,3,58.58,0,449,28.37,1,10,0,1,0
56.48,3,18.83,0,178,1.0,1,22,0,0,0
1006.3,6,12.18,1,5,39.84,1,18,0,10,1
163.94,6,27.32,0,366,36.96,1,18,0,0,0
165.68,3,55.23,0,68,8.36,1,6,0,0,0
101.57,1,101.57,0,148,24.28,1,20,0,0,0
82.33,1,82.33,0,91,48.29,1,7,0,0,0
205.79,2,102.89,0,322,33.74,1,21,0,0,0
110.7,5,22.14,0,127,20.19,1,10,0,0,0
69.1,5,13.82,0,72,25.26,1,13,0,1,0
256.82,3,85.61,0,51,13.99,1,10,0,0,0
211.46,3,70.49,0,288,30.49,1,7,0,0,0
241.47,4,60.37,0,78,1.0,1,16,0,0,0
98.04,1,98.04,0,101,4.01,1,16,0,1,0
150.74,4,37.69,0,236,8.73,1,14,0,1,0
2135.06,2,1067.53,0,135,55.31,1,20,0,2,1
94.27,4,23.57,0,77,37.12,1,22,0,0,0
69.79,4,17.45,0,68,39.46,1,16,0,1,0
121.86,4,30.46,0,101,30.52,1,6,0,1,0
167.47,3,55.82,0,66,20.73,1,19,0,1,0
197.22,5,39.44,0,125,23.13,1,10,0,0,0
10.0,4,2.5,0,186,6.31,1,8,0,1,0
171.91,3,57.3,0,31,27.5,1,16,0,0,0
10.0,4,2.5,0,182,35.91,1,22,0,0,0
168.9,5,33.78,0,130,11.85,1,11,0,1,0
84.82,6,14.14,0,82,7.93,1,11,0,0,0
189.88,4,47.47,0,82,28.6,1,7,0,0,0
117.58,4,29.39,0,36,9.04,1,9,0,0,0
99.07,4,24.77,0,56,40.49,1,16,0,1,0
127.9,2,63.95,0,94,27.52,1,18,0,0,0
47.11,1,47.11,0,263,14.07,1,6,0,0,0
180.78,8,22.6,0,93,35.07,1,8,0,0,0
89.99,5,18.0,0,44,32.98,1,8,0,2,0
105.22,2,52.61,0,73,1.0,1,7,0,0,0
111.75,5,22.35,0,159,39.29,1,13,0,0,0
94.67,4,23.67,0,124,35.6,1,17,0,0,0
23.0,7,3.29,0,114,21.56,1,12,0,0,0
119.17,4,29.79,0,221,14.65,1,13,0,0,0
125.26,5,25.05,0,32,36.9,1,20,0,1,0
115.86,6,19.31,0,390,29.86,1,12,0,0,0
94.71,3,31.57,0,160,44.08,1,16,0,0,0
157.7,3,52.57,0,92,21.41,1,20,0,0,0
119.34,6,19.89,0,49,1.0,1,11,0,1,0
45.62,7,6.52,0,361,34.12,1,9,0,1,0
59.27,5,11.85,0,138,1.0,1,13,0,0,0
134.96,4,33.74,0,124,24.82,1,17,0,1,0
66.04,4,16.51,0,143,27.78,1,15,0,2,0
184.25,4,46.06,0,214,40.58,1,14,0,1,0
156.12,6,26.02,0,709,20.02,1,8,0,0,0
92.85,4,23.21,0,176,36.66,1,10,0,2,0
15.99,3,5.33,0,305,1.0,1,10,0,0,0
164.63,6,27.44,0,107,12.51,1,12,0,1,0
121.77,5,24.35,0,268,18.86,1,14,0,0,0
60.56,3,20.19,0,284,34.44,1,21,0,0,0
132.31,4,33.08,0,606,34.88,1,22,0,0,0
118.01,4,29.5,0,53,21.88,1,18,0,0,0
117.46,4,29.36,0,81,32.8,1,13,0,0,0
141.05,2,70.53,0,157,23.54,1,22,0,1,0
113.67,4,28.42,0,126,7.03,1,21,0,1,0
183.29,3,61.1,0,186,39.16,1,21,0,0,0
78.45,6,13.08,0,141,1.0,1,11,0,1,0
202.99,6,33.83,0,350,14.8,1,7,0,0,0
140.79,5,28.16,0,227,27.1,1,11,0,0,0
15.74,6,2.62,0,307,29.85,1,15,0,0,0
71.12,3,23.71,0,68,1.34,1,22,0,1,0
53.04,5,10.61,0,285,28.48,1,6,0,0,0
71.59,5,14.32,0,285,42.03,1,18,0,1,0
10.0,3,3.33,0,366,20.31,1,22,0,2,0
1408.79,11,128.07,0,164,6.45,1,18,0,1,1
70.84,4,17.71,0,40,44.11,1,22,0,0,0
87.88,6,14.65,0,60,22.17,1,14,0,2,0
228.28,5,45.66,0,216,45.95,1,18,0,0,0
117.03,4,29.26,0,132,16.39,1,6,0,3,0
184.82,1,184.82,0,162,19.75,1,8,0,0,0
142.52,4,35.63,0,97,20.31,1,22,0,1,0
142.62,3,47.54,0,63,1.0,1,21,0,1,0
154.97,7,22.14,0,185,52.3,1,14,0,1,0
173.86,6,28.98,0,277,40.42,1,8,0,0,0
183.32,2,91.66,0,168,34.8,1,7,0,0,0
142.54,3,47.51,0,297,37.45,1,14,0,1,0
105.14,6,17.52,0,183,34.77,1,17,0,1,0
75.66,2,37.83,0,127,34.78,1,15,0,1,0
187.14,6,31.19,0,71,16.99,1,20,0,1,0
140.87,4,35.22,0,166,6.28,1,10,0,0,0
141.13,4,35.28,0,488,33.04,1,8,0,0,0
42.77,3,14.26,0,189,36.72,1,10,0,1,0
156.43,3,52.14,0,201,44.67,1,11,0,1,0
158.06,2,79.03,0,193,14.73,1,9,0,0,0
187.43,7,26.78,0,89,54.77,1,7,0,1,0
131.84,4,32.96,0,633,12.81,1,6,0,0,0
192.96,2,96.48,0,46,43.35,1,22,0,2,0
85.81,2,42.91,0,330,47.78,1,9,0,0,0
81.64,3,27.21,0,333,37.71,1,17,0,0,0
165.8,5,33.16,0,235,26.03,1,7,0,0,0
137.32,3,45.77,0,103,26.12,1,22,0,0,0
179.72,5,35.94,0,87,16.33,1,20,0,2,0
125.14,4,31.29,0,110,14.68,1,12,0,0,0
98.52,3,32.84,0,222,30.23,1,7,0,1,0
98.39,3,32.8,0,82,55.44,1,12,0,0,0
10.0,4,2.5,0,177,34.5,1,11,0,0,0
123.74,4,30.93,0,318,35.33,1,12,0,0,0
42.2,2,21.1,0,69,24.51,1,13,0,1,0
154.97,7,22.14,0,322,1.0,1,22,0,1,0
180.38,1,180.38,0,192,35.36,1,8,0,0,0
137.74,5,27.55,0,59,19.25,1,6,0,2,0
131.19,2,65.59,0,222,28.4,1,6,0,0,0
198.24,6,33.04,0,233,9.29,1,11,0,0,0
219.68,4,54.92,0,280,18.14,1,11,0,2,0
36.67,2,18.34,0,374,29.5,1,21,0,0,0
126.48,3,42.16,0,183,64.1,1,8,0,1,0
70.55,2,35.27,0,90,39.04,1,10,0,1,0
200.58,6,33.43,0,93,30.84,1,10,0,0,0
127.72,6,21.29,0,451,19.82,1,15,0,0,0
77.43,3,25.81,0,114,23.16,1,17,0,0,0
104.67,3,34.89,0,334,7.1,1,12,0,0,0
153.6,5,30.72,0,55,29.53,1,20,0,1,0
151.93,6,25.32,0,377,43.24,1,15,0,0,0
205.91,7,29.42,0,120,18.11,1,22,0,0,0
119.59,3,39.86,0,30,42.72,1,17,0,0,0
95.76,5,19.15,0,375,1.0,1,14,0,0,0
10.0,7,1.43,0,67,35.54,1,17,0,1,0
109.13,2,54.56,0,175,26.15,1,22,0,0,0
144.45,5,28.89,0,258,26.06,1,12,0,1,0
97.25,3,32.42,0,100,21.95,1,12,0,0,0
181.45,4,45.36,0,383,7.99,1,21,0,0,0
86.82,5,17.36,0,75,29.51,1,6,0,1,0
140.81,3,46.94,0,349,35.45,1,9,0,0,0
98.7,4,24.68,0,37,14.22,1,12,0,2,0
252.41,2,126.2,0,68,26.27,1,16,0,0,0
179.02,5,35.8,0,79,20.33,1,11,0,0,0
162.14,3,54.05,0,177,17.94,1,7,0,0,0
185.19,3,61.73,0,250,49.0,1,12,0,0,0
31.45,7,4.49,0,158,11.88,1,17,0,1,0
64.92,2,32.46,0,68,50.97,1,13,0,1,0
97.07,3,32.36,0,249,14.79,1,18,0,0,0
194.27,8,24.28,0,265,30.96,1,9,0,0,0
94.81,4,23.7,0,112,14.85,1,20,0,1,0
13.36,3,4.45,0,240,32.14,1,15,0,0,0
129.67,6,21.61,0,386,38.02,1,22,0,0,0
42.4,4,10.6,0,374,20.4,1,8,0,0,0
134.98,6,22.5,0,135,19.35,1,15,0,3,0
133.76,5,26.75,0,40,4.81,1,9,0,2,0
207.33,2,103.67,0,961,37.11,1,7,0,0,0
127.29,2,63.65,0,183,10.66,1,14,0,1,0
82.33,4,20.58,0,617,18.17,1,11,0,1,0
271.0,4,67.75,0,649,14.74,1,20,0,0,0
112.06,4,28.02,0,132,18.28,1,15,0,0,0
134.87,2,67.44,0,49,49.02,1,11,0,0,0
108.86,3,36.29,0,269,30.59,1,20,0,1,0
87.68,2,43.84,0,505,29.38,1,13,0,1,0
62.24,4,15.56,0,560,14.18,1,20,0,0,0
10.0,4,2.5,0,143,16.03,1,15,0,1,0
10.31,2,5.16,0,262,49.26,1,14,0,1,0
72.06,4,18.02,0,93,29.88,1,22,0,3,0
276.31,1,276.31,0,160,34.07,1,8,0,0,0
113.7,1,113.7,0,135,34.19,1,14,0,0,0
175.66,5,35.13,0,451,15.54,1,12,0,0,0
106.72,5,21.34,0,345,12.94,1,17,0,0,0
133.35,4,33.34,0,101,34.88,1,11,0,2,0
104.88,3,34.96,0,664,19.3,1,12,0,1,0
141.23,6,23.54,0,201,11.3,1,11,0,1,0
69.55,4,17.39,0,62,23.94,1,19,0,1,0
199.46,2,99.73,0,168,6.7,1,6,0,1,0
89.94,2,44.97,0,172,10.67,1,11,0,1,0
28.64,6,4.77,0,319,29.42,1,20,0,0,0
26.63,3,8.88,0,301,26.2,1,18,0,0,0
88.33,4,22.08,0,131,36.57,1,18,0,2,0
60.52,5,12.1,0,69,28.43,1,9,0,1,0
104.23,6,17.37,0,43,50.67,1,14,0,1,0
134.52,3,44.84,0,74,34.06,1,11,0,0,0
221.06,5,44.21,0,241,40.0,1,6,0,1,0
82.62,4,20.66,0,258,16.96,1,6,0,0,0
69.38,5,13.88,0,833,21.66,1,16,0,1,0
105.65,1,105.65,0,454,37.81,1,12,0,0,0
25.71,3,8.57,0,105,1.0,1,12,0,0,0
169.71,3,56.57,0,319,11.1,1,7,0,0,0
134.59,2,67.3,0,113,35.05,1,13,0,0,0
183.89,5,36.78,0,382,1.0,1,15,0,1,0
70.43,5,14.09,0,77,16.84,1,18,0,1,0
228.52,3,76.17,0,44,38.45,1,20,0,0,0
226.96,3,75.65,0,447,17.77,1,11,0,0,0
73.76,3,24.59,0,45,18.4,1,16,0,2,0
138.62,5,27.72,0,217,12.95,1,15,0,0,0
141.62,4,35.41,0,219,11.34,1,20,0,0,0
102.24,5,20.45,0,283,34.51,1,8,0,0,0
108.79,5,21.76,0,74,15.74,1,16,0,1,0
133.71,3,44.57,0,387,23.71,1,19,0,0,0
54.89,3,18.3,0,130,44.03,1,16,0,0,0
